BLOCKID|PLACEFP
240399302002078|21550
240399302002079|21550
240399302002080|21550
240399302002081|15075
240399302002082|15075
240399302002083|15075
240399302002084|15075
240399302002085|15075
240399302002086|15075
240399302002087|15075
240399302002088|21550
240399302002089|21550
240399302002090|21550
240399302002091|21550
240399302002092|21550
240399302002093|21550
240399302002094|15075
240399302002095|15075
240399302002096|15075
240399302002097|21550
240399302002098|
240399302002099|
240399302002100|
240399302002101|
240399302002102|21550
240399302002103|21550
240399302002104|
240399302002105|21550
240399302002106|
240399302002107|
240399305001000|
240399305001001|
240399305001002|
240399305001003|
240399305001004|
240399305001005|
240399305001006|
240399305001007|
240399305001008|
240399305001009|
240399305001010|
240399305001011|
240399305001012|
240399305001013|
240399305001014|
240399305001015|
240399305001016|
240399305001017|
240399305001018|
240399305001019|
240399305001020|
240399305001021|
240399305001022|
240399305001023|
240399305001024|
240399305001025|
240399305001026|
240399305001027|
240399305001028|
240399305001029|
240399305001030|
240399305001031|
240399305001032|
240399305001033|
240399305001034|
240399305001035|
240399305001036|
240399305001037|
240399305001038|
240399305001039|
240399305001040|
240399305001041|
240399305001042|
240399305001043|
240399305001044|
240399305001045|
240399305001046|
240399305001047|
240399305001048|
240399305001049|
240399305001050|
240399305001051|
240399305001052|
240399305001053|
240399305001054|
240399305001055|
240399305001056|
240399305001057|
240399305001058|
240399305001059|
240399305001060|
240399305001061|
240399305001062|
240399305001063|
240399305002000|
240399305002001|
240399305002002|
240399305002003|
240399305002004|
240399305002005|
240399305002006|
240399305002007|
240399305002008|
240399305002009|
240399305002010|
240399305002011|
240399305002012|
240399305002013|
240399305002014|
240399305002015|
240399305002016|
240399305002017|
240399305002018|
240399305002019|
240399305002020|
240399305002021|
240399305002022|
240399305002023|
240399305002024|
240399305002025|
240399305002026|
240399305002027|
240399305002028|
240399305002029|
240399305002030|
240399305002031|
240399305002032|
240399305002033|
240399305002034|
240399305002035|
240399305003000|
240399305003001|
240399305003002|
240399305003003|
240399305003004|
240399305003005|
240399305003006|
240399305003007|
240399305003008|
240399305003009|
240399305003010|
240399305003011|
240399305003012|
240399305003013|
240399305003014|
240399305003015|
240399305003016|
240399305003017|
240399305003018|
240399305003019|
240399305003020|
240399305003021|
240399305003022|
240399305003023|
240399305003024|
240399305003025|
240399305003026|
240399305003027|
240399305003028|
240399305003029|
240399305003030|
240399305003031|
240399305003032|
240399305003033|
240399305003034|
240399305003035|
240399305003036|
240399305003037|
240399305003038|
240399305003039|
240399305003040|
240399305003041|
240399305003042|
240399305003043|
240399305003044|
240399305003045|
240399305003046|
240399305003047|
240399305003048|
240399305003049|
240399305003050|
240399305003051|
240399305003052|
240399305003053|
240399305003054|
240399305003055|
240399305003056|
240399305003057|
240399305003058|
240399305003059|
240399305003060|
240399305003061|
240399305004000|
240399305004001|
240399305004002|
240399305004003|
240399305004004|
240399305004005|
240399305004006|
240399305004007|
240399305004008|
240399305004009|
240399305004010|20775
240399305004011|
240399305004012|
240399305004013|
240399305004014|
240399305004015|20775
240399305004016|20775
240399305004017|20775
240399305004018|
240399305004019|20775
240399305004020|
240399305004021|20775
240399305004022|
240399305004023|
240399305004024|
240399305004025|
240399305004026|
240399305004027|
240399305004028|20775
240399305004029|
240399305004030|
240399305004031|20775
240399305004032|20775
240399305004033|20775
240399305004034|20775
240399305004035|
240399305004036|20775
240399305004037|
240399305004038|
240399305004039|
240399305004040|
240399305004041|
240399305004042|
240399305004043|20775
240399305004044|
240399305004045|20775
240399305004046|20775
240399305004047|20775
240399305004048|20775
240399305004049|
240399305004050|20775
240399305004051|20775
240399305004052|
240399305004053|20775
240399305004054|
240399305004055|20775
240399305004056|20775
240399305004057|20775
240399305004058|20775
240399305004059|
240399305004060|20775
240399305005000|
240399305005001|
240399305005002|
240399305005003|
240399305005004|
240399305005005|
240399305005006|
240399305005007|
240399305005008|
240399305005009|
240399305005010|
240399305005011|
240399305005012|
240399305005013|
240399305005014|
240399305005015|
240399305005016|
240399305005017|
240399305005018|
240399305005019|
240399305005020|
240399305005021|
240399305005022|
240399305005023|
240399305005024|
240399305005025|
240399305005026|
240399305005027|
240399305005028|
240399305005029|
240399305005030|
240399305005031|
240399305005032|
240399305005033|
240399305005034|
240399305005035|
240399305005036|
240399305005037|
240399305005038|
240399305005039|
240399305005040|
240399305005041|
240399305005042|
240399305005043|
240399305005044|
240399305005045|
240399305005046|
240399305005047|
240399305005048|
240399305005049|
240399305005050|
240399305005051|
240399305005052|
240399305005053|
240399305005054|
240399305005055|
240399305005056|
240399306001000|
240399306001001|
240399306001002|
240399306001003|
240399306001004|
240399306001005|
240399306001006|
240399306001007|
240399306001008|
240399306001009|
240399306001010|
240399306001011|
240399306001012|
240399306001013|
240399306001014|
240399306001015|
240399306001016|
240399306001017|
240399306001018|
240399306001019|
240399306001020|
240399306001021|
240399306001022|
240399306001023|
240399306001024|
240399306001025|
240399306001026|20775
240399306001027|
240399306001028|20775
240399306001029|
240399306001030|
240399306001031|
240399306001032|
240399306001033|
240399306001034|
240399306001035|
240399306001036|
240399306001037|
240399306001038|
240399306001039|
240399306001040|
240399306001041|
240399306001042|
240399306001043|
240399306001044|
240399306001045|
240399306001046|20775
240399306001047|20775
240399306001048|20775
240399306001049|20775
240399306001050|20775
240399306001051|20775
240399306001052|20775
240399306001053|
240399306001054|
240399306001055|20775
240399306001056|20775
240399306001057|20775
240399306001058|20775
240399306001059|20775
240399306001060|20775
240399306001061|20775
240399306001062|20775
240399306001063|20775
240399306001064|20775
240399306001065|20775
240399306001066|20775
240399306001067|20775
240399306001068|20775
240399306001069|20775
240399306001070|20775
240399306001071|20775
240399306001072|20775
240399306001073|20775
240399306001074|20775
240399306001075|20775
240399306001076|20775
240399306001077|20775
240399306001078|20775
240399306001079|20775
240399306001080|
240399306001081|
240399306001082|20775
240399306001083|
240399306001084|20775
240399306001085|20775
240399306001086|
240399306001087|
240399306001088|
240399306001089|20775
240399306001090|20775
240399306001091|
240399306001092|20775
240399306001093|
240399306001094|
240399306001095|20775
240399306001096|20775
240399306001097|20775
240399306001098|20775
240399306001099|20775
240399306002000|
240399306002001|
240399306002002|
240399306002003|
240399306002004|
240399306002005|20775
240399306002006|20775
240399306002007|20775
240399306002008|20775
240399306002009|20775
240399306002010|20775
240399306002011|20775
240399306002012|20775
240399306002013|20775
240399306002014|20775
240399306002015|20775
240399306002016|20775
240399306002017|
240399306002018|
240399306002019|
240399306002020|
240399306002021|
240399306002022|
240399306002023|20775
240399306002024|20775
240399306002025|20775
240399306002026|20775
240399306002027|20775
240399306002028|20775
240399306002029|20775
240399306002030|20775
240399306002031|20775
240399306003000|
240399306003001|20775
240399306003002|20775
240399306003003|20775
240399306003004|20775
240399306003005|20775
240399306003006|20775
240399306003007|20775
240399306003008|20775
240399306003009|
240399306003010|
240399306003011|20775
240399306003012|20775
240399306003013|20775
240399306003014|20775
240399306003015|20775
240399306003016|20775
240399306003017|20775
240399306003018|20775
240399306003019|20775
240399306003020|20775
240399306003021|20775
240399306003022|20775
240399306003023|20775
240399306003024|20775
240399306003025|
240399306003026|
240399306003027|20775
240399306003028|20775
240399306003029|20775
240399306003030|20775
240399306003031|20775
240399306003032|
240399308001000|
240399308001001|
240399308001002|
240399308001003|
240399308001004|
240399308001005|
240399308001006|
240399308001007|
240399308001008|
240399308001009|
240399308001010|
240399308001011|
240399308001012|
240399308001013|
240399308001014|
240399308001015|
240399308001016|
240399308001017|
240399308001018|
240399308001019|
240399308001020|
240399308001021|83337
240399308001022|
240399308001023|
240399308001024|
240399308001025|
240399308001026|
240399308001027|
240399308001028|
240399308001029|
240399308001030|
240399308001031|
240399308001032|
240399308001033|83337
240399308001034|83337
240399308001035|83337
240399308001036|83337
240399308001037|83337
240399308001038|83337
240399308001039|83337
240399308001040|83337
240399308001041|83337
240399308001042|83337
240399308001043|83337
240399308001044|
240399308001045|83337
240399308001046|83337
240399308001047|
240399308001048|
240399308001049|83337
240399308001050|83337
240399308001051|83337
240399308001052|83337
240399308001053|83337
240399308001054|83337
240399308001055|83337
240399308001056|83337
240399308001057|
240399308001058|
240399308001059|
240399308001060|
240399308001061|83337
240399308001062|83337
240399308001063|83337
240399308001064|83337
240399308001065|
240399308001066|83337
240399308001067|83337
240399308001068|83337
240399308001069|83337
240399308001070|83337
240399308001071|83337
240399308001072|83337
240399308001073|83337
240399308001074|
240399308001075|
240399308002000|
240399308002001|
240399308002002|
240399308002003|
240399308002004|
240399308002005|
240399308002006|
240399308002007|
240399308002008|
240399308002009|
240399308002010|
240399308002011|
240399308002012|
240399308002013|
240399308002014|
240399308002015|
240399308002016|
240399308002017|
240399308002018|
240399308002019|
240399308002020|
240399308002021|
240399308002022|
240399308002023|
240399308002024|
240399308002025|
240399308002026|
240399308002027|
240399308002028|
240399308002029|
240399308002030|
240399308002031|
240399308002032|
240399308002033|
240399308002034|
240399308002035|
240399308002036|
240399308002037|
240399308002038|
240399308002039|
240399308002040|
240399308002041|
